frame,timestamp,object_id,class,keypoint_index,x,y,depth,confidence,spatial_spread,avg_distance,formation_area,symmetry_score,num_performers,distance,distance_to_com
6,2.325223445892334,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,557.5655583632926,
6,2.325223445892334,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,685.8860171926981,
6,2.325223445892334,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,300.08592995737564,
6,2.325223445892334,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,560.9983108505405,
6,2.325223445892334,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,436.72605965700416,
6,2.325223445892334,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,833.5987331341578,
6,2.325223445892334,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,128.8710562190801,
6,2.325223445892334,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,273.8815180331735,
6,2.325223445892334,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,397.29218114804314,
7,2.535933017730713,-100,center_of_mass,-1,789.5121684354895,527.001386754653,0.32647058823529396,1.0,203.09775706611154,524.4273132953467,47797.56856378025,0.47191686090007723,5.0,,
7,2.535933017730713,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1107.1474076838078,
7,2.535933017730713,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,554.1822908439623,
7,2.535933017730713,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,683.3011761664243,
7,2.535933017730713,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,296.7331601023866,
7,2.535933017730713,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,554.7746679231398,
7,2.535933017730713,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,429.25042403590817,
7,2.535933017730713,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,823.8760923666943,
7,2.535933017730713,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,129.7590201303491,
7,2.535933017730713,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,270.16637530119687,
7,2.535933017730713,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,395.082518399598,
8,2.7516579627990723,-100,center_of_mass,-1,792.0990827223834,526.1452412324793,0.2971741637831601,1.0,200.62485953443075,527.022058385219,46967.73404903315,0.45327724838308,5.0,,
8,2.7516579627990723,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1112.6873441679636,
8,2.7516579627990723,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,573.3002023434649,
8,2.7516579627990723,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,701.8501507666598,
8,2.7516579627990723,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,312.2843052242438,
8,2.7516579627990723,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,540.6977379056455,
8,2.7516579627990723,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,415.9424416459163,
8,2.7516579627990723,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,812.866132145291,
8,2.7516579627990723,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,129.63805116639267,
8,2.7516579627990723,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,273.5832534934353,
8,2.7516579627990723,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,397.370964993177,
9,2.96541428565979,-100,center_of_mass,-1,790.0679824601358,526.150080211127,0.27825577992390965,1.0,198.38686726210784,528.045569771096,57228.02694625899,0.43923376985273965,5.0,,
9,2.96541428565979,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1112.9532312036054,
9,2.96541428565979,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,585.2760207945917,
9,2.96541428565979,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,714.9921379122368,
9,2.96541428565979,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,329.37172868514114,
9,2.96541428565979,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,530.7335261283262,
9,2.96541428565979,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,405.2513882272476,
9,2.96541428565979,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,802.0412828543981,
9,2.96541428565979,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,130.09436813432671,
9,2.96541428565979,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,272.40220176208317,
9,2.96541428565979,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,397.339812009003,
10,3.185800552368164,-100,center_of_mass,-1,796.4109777562759,521.4728851318359,0.2827566320645904,1.0,194.62143415408718,529.4637263162715,63451.546070689794,0.4184355304667264,5.0,,
10,3.185800552368164,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1114.9939282842681,
10,3.185800552368164,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,599.9594403187018,
10,3.185800552368164,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,727.5309900517111,
10,3.185800552368164,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,344.017390404606,
10,3.185800552368164,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,519.4315212015508,
10,3.185800552368164,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,396.4223476105272,
10,3.185800552368164,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,792.9369583026571,
10,3.185800552368164,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,127.76357868359482,
10,3.185800552368164,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,274.34442248720393,
10,3.185800552368164,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,397.2366858178952,
11,3.4057776927948,-100,center_of_mass,-1,798.1019302816952,521.420783996582,0.2960784313725488,1.0,191.3792533996633,532.2090852718511,65321.88519585325,0.4150262559489854,5.0,,
11,3.4057776927948,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1121.1765000032044,
11,3.4057776927948,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,614.9938400989829,
11,3.4057776927948,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,740.3901221399366,
11,3.4057776927948,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,356.7112945774296,
11,3.4057776927948,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,510.9249332051358,
11,3.4057776927948,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,389.9716636790194,
11,3.4057776927948,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,787.2680484986205,
11,3.4057776927948,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,125.53429758237473,
11,3.4057776927948,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,277.13040429460085,
11,3.4057776927948,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,397.9897486392055,
12,3.61848783493042,-100,center_of_mass,-1,801.6374280592975,520.782833996941,0.3091695501730103,1.0,189.6027455889587,539.0510638929293,64964.40989294874,0.41267205946172875,5.0,,
12,3.61848783493042,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1139.1921575634376,
12,3.61848783493042,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,636.1320323131325,
12,3.61848783493042,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,765.727605459797,
12,3.61848783493042,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,381.6381578355393,
12,3.61848783493042,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,506.6202642462503,
12,3.61848783493042,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,382.2134804345305,
12,3.61848783493042,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,778.5396981883987,
12,3.61848783493042,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,130.11504721897253,
12,3.61848783493042,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,273.3280681557535,
12,3.61848783493042,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,397.00412751348074,
13,3.8276264667510986,-100,center_of_mass,-1,812.5045798481375,514.3384313168733,0.32588803637396974,1.0,193.83407866491024,537.1902990666078,52209.953373566954,0.38818185212717715,5.0,,
13,3.8276264667510986,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1137.8138979317846,
13,3.8276264667510986,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,638.3624247311075,
13,3.8276264667510986,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,762.7831622025374,
13,3.8276264667510986,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,374.07773395553033,
13,3.8276264667510986,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,501.5321254083673,
13,3.8276264667510986,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,380.6807447747109,
13,3.8276264667510986,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,777.473459770214,
13,3.8276264667510986,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,124.95879859118385,
13,3.8276264667510986,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,276.99509843648804,
13,3.8276264667510986,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,397.225544864155,
14,4.044941425323486,-100,center_of_mass,-1,813.0256493609885,515.0234872569208,0.31730605285592484,1.0,190.9057023878252,536.5465225194207,48681.172886456385,0.39004913676903785,5.0,,
14,4.044941425323486,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1137.1316720285765,
14,4.044941425323486,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,642.0587205394062,
14,4.044941425323486,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,765.6375146262499,
14,4.044941425323486,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,375.8186269104565,
14,4.044941425323486,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,496.34913789494215,
14,4.044941425323486,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,376.79102658514694,
14,4.044941425323486,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,772.6673464987871,
14,4.044941425323486,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,124.9011178356318,
14,4.044941425323486,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,277.6573021341466,
14,4.044941425323486,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,396.45276014086323,
15,4.255257844924927,-100,center_of_mass,-1,814.9274473328521,515.2359431170036,0.31901108269394696,1.0,189.69062921152687,537.7376898406458,40929.71430976317,0.3866353976531832,5.0,,
15,4.255257844924927,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1142.4226872648867,
15,4.255257844924927,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,648.1075287846901,
15,4.255257844924927,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,771.5449081978302,
15,4.255257844924927,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,381.3791240000855,
15,4.255257844924927,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,494.77082437622505,
15,4.255257844924927,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,374.7278436225437,
15,4.255257844924927,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,768.742885139581,
15,4.255257844924927,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,125.54606089081827,
15,4.255257844924927,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,275.63753627642495,
15,4.255257844924927,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,394.497499853373,
16,4.468692064285278,-100,center_of_mass,-1,816.1316899838655,514.8657774994339,0.312759306621199,1.0,188.97832811327987,540.8388638609624,43745.5843229134,0.3841027999261177,5.0,,
16,4.468692064285278,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1151.0351528781684,
16,4.468692064285278,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,662.3637030654594,
16,4.468692064285278,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,781.9303057466601,
16,4.468692064285278,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,395.46122203270875,
16,4.468692064285278,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,489.19491868365793,
16,4.468692064285278,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,373.15467912873373,
16,4.468692064285278,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,764.4990251102101,
16,4.468692064285278,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,121.748934466216,
16,4.468692064285278,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,277.27724781240875,
16,4.468692064285278,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,391.7234496854001,
17,4.6877992153167725,-100,center_of_mass,-1,799.6507814321945,518.2624245259299,0.3083406496927128,1.0,186.48726920163907,540.5761203584802,38568.13501808048,0.41435832817952634,5.0,,
17,4.6877992153167725,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1150.5504664377113,
17,4.6877992153167725,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,658.5566289462977,
17,4.6877992153167725,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,779.905664756304,
17,4.6877992153167725,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,391.2210398673828,
17,4.6877992153167725,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,492.16580914896133,
17,4.6877992153167725,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,373.8193108780127,
17,4.6877992153167725,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,766.2622018577346,
17,4.6877992153167725,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,124.11829815299893,
17,4.6877992153167725,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,276.40938590835856,
17,4.6877992153167725,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,392.7523976310402,
18,4.899569511413574,-100,center_of_mass,-1,801.3222517125747,510.1307118359734,0.32254901960784305,1.0,189.78873046429075,540.8651184598144,39654.593899351494,0.38908918222967287,5.0,,
18,4.899569511413574,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1152.5568543826323,
18,4.899569511413574,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,665.145527289508,
18,4.899569511413574,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,781.8273676636949,
18,4.899569511413574,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,395.3382827018486,
18,4.899569511413574,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,487.627131898066,
18,4.899569511413574,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,374.79908976109493,
18,4.899569511413574,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,763.563094724153,
18,4.899569511413574,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,120.45236809383992,
18,4.899569511413574,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,277.7970376314358,
18,4.899569511413574,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,389.54443045187054,
19,5.111465692520142,-100,center_of_mass,-1,801.5676924761603,509.3319780686322,0.3295271049596307,1.0,190.61813251117707,542.9073430373345,39557.17983919566,0.38328756376188966,5.0,,
19,5.111465692520142,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1159.2978215907158,
19,5.111465692520142,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,671.2419340533053,
19,5.111465692520142,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,785.4087730444004,
19,5.111465692520142,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,402.1933145491782,
19,5.111465692520142,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,488.216273948896,
19,5.111465692520142,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,378.0255842289089,
19,5.111465692520142,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,763.158066156524,
19,5.111465692520142,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,118.60518995539572,
19,5.111465692520142,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,276.94093550476424,
19,5.111465692520142,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,385.9855373412563,
20,5.330452919006348,-100,center_of_mass,-1,813.0696476527622,501.90381066458565,0.332268907563025,1.0,197.77888094204593,542.808057471866,39580.71217078455,0.3622734184055728,5.0,,
20,5.330452919006348,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1159.6136226440158,
20,5.330452919006348,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,675.2161536302535,
20,5.330452919006348,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,786.73749615936,
20,5.330452919006348,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,404.4764384331255,
20,5.330452919006348,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,484.67558970609366,
20,5.330452919006348,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,376.6135388654128,
20,5.330452919006348,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,761.6729085474441,
20,5.330452919006348,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,114.71230973958004,
20,5.330452919006348,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,278.7401769103305,
20,5.330452919006348,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,385.62234008304415,
21,5.5473949909210205,-100,center_of_mass,-1,827.7531132352525,500.5665832740673,0.38391588519465714,1.0,199.6101053252723,540.2938544296292,46449.24592408814,0.3502205304842495,5.0,,
21,5.5473949909210205,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1152.7516759879795,
21,5.5473949909210205,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,669.7917449788456,
21,5.5473949909210205,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,780.3927449994883,
21,5.5473949909210205,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,400.27934652714555,
21,5.5473949909210205,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,483.9110121979221,
21,5.5473949909210205,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,377.63680417330306,
21,5.5473949909210205,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,761.5726982959009,
21,5.5473949909210205,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,112.97007154083892,
21,5.5473949909210205,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,278.8762459084737,
21,5.5473949909210205,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,384.7561996863945,
22,5.761797189712524,-100,center_of_mass,-1,835.9611354404026,501.3932009802924,0.37200435729847453,1.0,208.28811290630168,547.3090485016124,51079.96329745937,0.3481991740609365,5.0,,
22,5.761797189712524,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1168.8854956862967,
22,5.761797189712524,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,682.4073259160873,
22,5.761797189712524,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,794.8029235775015,
22,5.761797189712524,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,414.35449838299024,
22,5.761797189712524,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,487.7572573168403,
22,5.761797189712524,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,379.99355255219353,
22,5.761797189712524,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,765.3431998672451,
22,5.761797189712524,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,114.51139877857837,
22,5.761797189712524,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,278.8932824380136,
22,5.761797189712524,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,386.1415505003779,
23,5.982635259628296,-100,center_of_mass,-1,860.9050132019879,502.96185062356193,0.3563792640343805,1.0,214.8892526375978,547.9190376350464,54053.42088160298,0.3677863276154948,5.0,,
23,5.982635259628296,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1169.8179827390998,
23,5.982635259628296,-200,performer_connection,-1,1.0,3.0,0.0,1.0,,,,,,678.8601278989635,
23,5.982635259628296,-200,performer_connection,-1,1.0,4.0,0.0,1.0,,,,,,791.6296547513567,
23,5.982635259628296,-200,performer_connection,-1,1.0,5.0,0.0,1.0,,,,,,412.89817384227354,
23,5.982635259628296,-200,performer_connection,-1,2.0,3.0,0.0,1.0,,,,,,492.19876611054684,
23,5.982635259628296,-200,performer_connection,-1,2.0,4.0,0.0,1.0,,,,,,384.55071684779307,
23,5.982635259628296,-200,performer_connection,-1,2.0,5.0,0.0,1.0,,,,,,769.3514518732904,
23,5.982635259628296,-200,performer_connection,-1,3.0,4.0,0.0,1.0,,,,,,115.36708255978749,
23,5.982635259628296,-200,performer_connection,-1,3.0,5.0,0.0,1.0,,,,,,278.99123518657154,
23,5.982635259628296,-200,performer_connection,-1,4.0,5.0,0.0,1.0,,,,,,385.52518454078074,
24,6.198457956314087,-100,center_of_mass,-1,861.1239862311377,502.68211740990205,0.3663174858984686,1.0,215.72970333391208,546.1427080806245,56848.0116601661,0.375689572814358,5.0,,
24,6.198457956314087,-200,performer_connection,-1,1.0,2.0,0.0,1.0,,,,,,1165.16831864709,
